Record_ID,Date,Region,Team,Opening_Backlog,Requests_Received,Total_Workload,Requests_Completed,Closing_Backlog,Incident_Count,High_Critical_Incidents,Average_Completion_Days,SLA_Compliance,Quality_Pass_Rate,Customer_Satisfaction,Staff_Utilisation,Completion_Rate
OPS-102393,2026-04-19,Midlands,Workplace Services,21,24,45,45,0,0,0,1.9,0.972,0.991,4.4,0.67,1.0
OPS-102394,2026-04-19,Midlands,Facilities Response,729,27,756,37,719,1,0,8.0,0.6,1.0,2.5,0.684,0.049
OPS-102395,2026-04-19,Midlands,Estates Support,551,44,595,32,563,0,0,8.0,0.6,0.989,2.5,0.768,0.054
OPS-102396,2026-04-19,Midlands,Workplace Projects,0,24,24,24,0,0,0,1.6,0.93,1.0,4.4,0.722,1.0
OPS-102397,2026-04-19,South West,Workplace Services,1306,41,1347,24,1323,0,0,8.0,0.6,0.984,2.5,0.768,0.018
OPS-102398,2026-04-19,South West,Facilities Response,0,36,36,36,0,0,0,2.0,0.92,0.975,4.6,0.641,1.0
OPS-102399,2026-04-19,South West,Estates Support,0,40,40,40,0,0,0,0.5,0.963,0.97,4.7,0.786,1.0
OPS-102400,2026-04-19,South West,Workplace Projects,0,41,41,38,3,0,0,1.4,0.958,0.984,4.4,0.792,0.927
OPS-102401,2026-04-19,South East,Workplace Services,0,30,30,30,0,0,0,1.3,0.981,0.99,4.3,0.702,1.0
OPS-102402,2026-04-19,South East,Facilities Response,2201,48,2249,19,2230,0,0,8.0,0.6,0.99,2.5,0.719,0.008
OPS-102403,2026-04-19,South East,Estates Support,22,47,69,55,14,1,0,2.5,0.844,0.997,4.1,0.685,0.797
OPS-102404,2026-04-19,South East,Workplace Projects,714,37,751,27,724,1,0,8.0,0.6,0.979,2.5,0.713,0.036
OPS-102405,2026-04-19,Wales,Workplace Services,1234,42,1276,26,1250,0,0,8.0,0.6,1.0,2.5,0.703,0.02
OPS-102406,2026-04-19,Wales,Facilities Response,1312,40,1352,25,1327,0,0,8.0,0.6,1.0,2.5,0.772,0.018
OPS-102407,2026-04-19,Wales,Estates Support,876,33,909,30,879,0,0,8.0,0.6,1.0,2.5,0.727,0.033
OPS-102408,2026-04-19,Wales,Workplace Projects,0,40,40,40,0,1,0,1.5,0.955,1.0,4.6,0.762,1.0
OPS-102409,2026-04-20,Scotland,Workplace Services,346,34,380,40,340,0,0,8.0,0.6,0.988,2.5,0.786,0.105
OPS-102410,2026-04-20,Scotland,Facilities Response,0,42,42,42,0,0,0,2.0,0.988,0.984,4.1,0.732,1.0
OPS-102411,2026-04-20,Scotland,Estates Support,596,54,650,38,612,0,0,8.0,0.6,0.957,2.5,0.786,0.058
OPS-102412,2026-04-20,Scotland,Workplace Projects,0,30,30,30,0,0,0,1.9,0.929,0.97,4.6,0.761,1.0
OPS-102413,2026-04-20,North East,Workplace Services,2,49,51,41,10,0,0,2.4,0.812,0.943,4.2,0.718,0.804
OPS-102414,2026-04-20,North East,Facilities Response,0,47,47,47,0,0,0,1.8,0.953,0.966,4.6,0.707,1.0
OPS-102415,2026-04-20,North East,Estates Support,1563,52,1615,24,1591,0,0,8.0,0.6,0.992,2.5,0.713,0.015
OPS-102416,2026-04-20,North East,Workplace Projects,61,27,88,24,64,1,1,7.4,0.6,0.951,2.5,0.655,0.273
OPS-102417,2026-04-20,North West,Workplace Services,673,40,713,38,675,0,0,8.0,0.6,0.988,2.5,0.787,0.053
OPS-102418,2026-04-20,North West,Facilities Response,1665,51,1716,25,1691,0,0,8.0,0.6,1.0,2.5,0.702,0.015
OPS-102419,2026-04-20,North West,Estates Support,1750,51,1801,23,1778,0,0,8.0,0.6,1.0,2.5,0.693,0.013
OPS-102420,2026-04-20,North West,Workplace Projects,0,24,24,24,0,0,0,1.2,0.952,0.985,4.5,0.702,1.0
OPS-102421,2026-04-20,Midlands,Workplace Services,0,31,31,31,0,1,0,1.3,0.91,0.957,4.4,0.67,1.0
OPS-102422,2026-04-20,Midlands,Facilities Response,719,42,761,38,723,0,0,8.0,0.6,0.999,2.5,0.684,0.05
OPS-102423,2026-04-20,Midlands,Estates Support,563,40,603,35,568,0,0,8.0,0.6,0.977,2.5,0.768,0.058
OPS-102424,2026-04-20,Midlands,Workplace Projects,0,25,25,25,0,0,0,1.6,0.953,0.999,4.5,0.722,1.0
OPS-102425,2026-04-20,South West,Workplace Services,1323,36,1359,28,1331,1,0,8.0,0.6,0.964,2.5,0.768,0.021
OPS-102426,2026-04-20,South West,Facilities Response,0,43,43,43,0,0,0,1.8,0.983,0.995,4.7,0.641,1.0
OPS-102427,2026-04-20,South West,Estates Support,0,35,35,35,0,0,0,2.2,0.994,0.976,4.7,0.786,1.0
OPS-102428,2026-04-20,South West,Workplace Projects,3,39,42,42,0,0,0,2.1,0.948,0.996,4.2,0.792,1.0
OPS-102429,2026-04-20,South East,Workplace Services,0,48,48,48,0,0,0,1.3,1.0,0.997,4.5,0.702,1.0
OPS-102430,2026-04-20,South East,Facilities Response,2230,45,2275,23,2252,0,0,8.0,0.6,0.96,2.5,0.719,0.01
OPS-102431,2026-04-20,South East,Estates Support,14,34,48,48,0,0,0,1.4,1.0,0.974,4.7,0.685,1.0
OPS-102432,2026-04-20,South East,Workplace Projects,724,41,765,22,743,0,0,8.0,0.6,0.986,2.5,0.713,0.029
OPS-102433,2026-04-20,Wales,Workplace Services,1250,71,1321,30,1291,0,0,8.0,0.6,0.956,2.5,0.703,0.023
OPS-102434,2026-04-20,Wales,Facilities Response,1327,53,1380,24,1356,0,0,8.0,0.6,0.971,2.5,0.772,0.017
OPS-102435,2026-04-20,Wales,Estates Support,879,43,922,28,894,0,0,8.0,0.6,0.987,2.5,0.727,0.03
OPS-102436,2026-04-20,Wales,Workplace Projects,0,32,32,32,0,0,0,1.6,0.968,0.989,4.3,0.762,1.0
OPS-102437,2026-04-21,Scotland,Workplace Services,340,54,394,45,349,0,0,8.0,0.6,0.99,2.5,0.786,0.114
OPS-102438,2026-04-21,Scotland,Facilities Response,0,21,21,21,0,0,0,1.3,0.965,0.958,4.6,0.732,1.0
OPS-102439,2026-04-21,Scotland,Estates Support,612,50,662,41,621,0,0,8.0,0.6,0.97,2.5,0.786,0.062
OPS-102440,2026-04-21,Scotland,Workplace Projects,0,16,16,16,0,0,0,1.4,0.973,0.974,4.6,0.761,1.0
OPS-102441,2026-04-21,North East,Workplace Services,10,49,59,43,16,0,0,2.8,0.859,0.941,3.8,0.718,0.729
OPS-102442,2026-04-21,North East,Facilities Response,0,47,47,46,1,0,0,1.4,1.0,0.949,4.7,0.707,0.979
OPS-102443,2026-04-21,North East,Estates Support,1591,34,1625,25,1600,0,0,8.0,0.6,0.995,2.5,0.713,0.015
OPS-102444,2026-04-21,North East,Workplace Projects,64,33,97,25,72,0,0,7.8,0.6,1.0,2.5,0.655,0.258
OPS-102445,2026-04-21,North West,Workplace Services,675,33,708,36,672,0,0,8.0,0.6,1.0,2.5,0.787,0.051
OPS-102446,2026-04-21,North West,Facilities Response,1691,34,1725,27,1698,0,0,8.0,0.6,0.961,2.5,0.702,0.016
OPS-102447,2026-04-21,North West,Estates Support,1778,30,1808,27,1781,0,0,8.0,0.6,0.965,2.5,0.693,0.015
OPS-102448,2026-04-21,North West,Workplace Projects,0,32,32,32,0,1,0,1.8,0.933,0.986,4.5,0.702,1.0
OPS-102449,2026-04-21,Midlands,Workplace Services,0,39,39,39,0,0,0,1.6,0.986,0.977,4.1,0.67,1.0
OPS-102450,2026-04-21,Midlands,Facilities Response,723,52,775,31,744,0,0,8.0,0.6,1.0,2.5,0.684,0.04
OPS-102451,2026-04-21,Midlands,Estates Support,568,38,606,39,567,0,0,8.0,0.6,0.983,2.5,0.768,0.064
OPS-102452,2026-04-21,Midlands,Workplace Projects,0,25,25,25,0,0,0,1.1,0.987,0.998,4.6,0.722,1.0
OPS-102453,2026-04-21,South West,Workplace Services,1331,33,1364,28,1336,0,0,8.0,0.6,0.998,2.5,0.768,0.021
OPS-102454,2026-04-21,South West,Facilities Response,0,43,43,43,0,0,0,1.6,0.934,0.983,4.5,0.641,1.0
OPS-102455,2026-04-21,South West,Estates Support,0,34,34,34,0,0,0,1.6,0.979,0.977,4.5,0.786,1.0
OPS-102456,2026-04-21,South West,Workplace Projects,0,24,24,24,0,0,0,1.3,0.968,0.981,4.5,0.792,1.0
OPS-102457,2026-04-21,South East,Workplace Services,0,48,48,48,0,0,0,2.0,0.923,0.995,4.4,0.702,1.0
OPS-102458,2026-04-21,South East,Facilities Response,2252,45,2297,23,2274,0,0,8.0,0.6,0.997,2.5,0.719,0.01
OPS-102459,2026-04-21,South East,Estates Support,0,46,46,46,0,0,0,1.7,0.995,0.992,4.6,0.685,1.0
OPS-102460,2026-04-21,South East,Workplace Projects,743,41,784,22,762,0,0,8.0,0.6,0.998,2.5,0.713,0.028
OPS-102461,2026-04-21,Wales,Workplace Services,1291,45,1336,27,1309,0,0,8.0,0.6,0.957,2.5,0.703,0.02
OPS-102462,2026-04-21,Wales,Facilities Response,1356,42,1398,22,1376,0,0,8.0,0.6,0.978,2.5,0.772,0.016
OPS-102463,2026-04-21,Wales,Estates Support,894,40,934,26,908,0,0,8.0,0.6,0.955,2.5,0.727,0.028
OPS-102464,2026-04-21,Wales,Workplace Projects,0,37,37,37,0,0,0,1.4,0.956,1.0,4.6,0.762,1.0
OPS-102465,2026-04-22,Scotland,Workplace Services,349,46,395,35,360,0,0,8.0,0.6,1.0,2.5,0.786,0.089
OPS-102466,2026-04-22,Scotland,Facilities Response,0,42,42,42,0,0,0,1.8,1.0,0.975,4.6,0.732,1.0
OPS-102467,2026-04-22,Scotland,Estates Support,621,49,670,36,634,0,0,8.0,0.6,0.99,2.5,0.786,0.054
OPS-102468,2026-04-22,Scotland,Workplace Projects,0,27,27,27,0,0,0,1.5,0.955,1.0,4.3,0.761,1.0
OPS-102469,2026-04-22,North East,Workplace Services,16,37,53,43,10,0,0,2.6,0.907,0.989,4.0,0.718,0.811
OPS-102470,2026-04-22,North East,Facilities Response,1,19,20,20,0,0,0,0.5,0.964,0.986,4.3,0.707,1.0
OPS-102471,2026-04-22,North East,Estates Support,1600,42,1642,22,1620,1,0,8.0,0.6,0.953,2.5,0.713,0.013
OPS-102472,2026-04-22,North East,Workplace Projects,72,29,101,28,73,0,0,7.2,0.6,0.983,2.5,0.655,0.277
OPS-102473,2026-04-22,North West,Workplace Services,672,43,715,37,678,0,0,8.0,0.6,0.979,2.5,0.787,0.052
OPS-102474,2026-04-22,North West,Facilities Response,1698,46,1744,26,1718,0,0,8.0,0.6,0.992,2.5,0.702,0.015
OPS-102475,2026-04-22,North West,Estates Support,1781,50,1831,28,1803,0,0,8.0,0.6,0.973,2.5,0.693,0.015
OPS-102476,2026-04-22,North West,Workplace Projects,0,30,30,30,0,0,0,2.4,0.992,0.973,4.6,0.702,1.0
OPS-102477,2026-04-22,Midlands,Workplace Services,0,50,50,43,7,0,0,2.5,0.901,0.963,3.9,0.67,0.86
OPS-102478,2026-04-22,Midlands,Facilities Response,744,37,781,35,746,0,0,8.0,0.6,1.0,2.5,0.684,0.045
OPS-102479,2026-04-22,Midlands,Estates Support,567,50,617,35,582,0,0,8.0,0.6,0.96,2.5,0.768,0.057
OPS-102480,2026-04-22,Midlands,Workplace Projects,0,42,42,36,6,0,0,1.8,0.902,0.964,4.6,0.722,0.857
OPS-102481,2026-04-22,South West,Workplace Services,1336,18,1354,27,1327,0,0,8.0,0.6,0.985,2.5,0.768,0.02
OPS-102482,2026-04-22,South West,Facilities Response,0,45,45,45,0,0,0,1.6,0.979,0.985,4.5,0.641,1.0
OPS-102483,2026-04-22,South West,Estates Support,0,39,39,39,0,0,0,1.2,0.947,0.987,4.4,0.786,1.0
OPS-102484,2026-04-22,South West,Workplace Projects,0,20,20,20,0,0,0,1.7,1.0,1.0,4.5,0.792,1.0
OPS-102485,2026-04-22,South East,Workplace Services,0,34,34,34,0,0,0,2.1,0.978,0.985,4.7,0.702,1.0
OPS-102486,2026-04-22,South East,Facilities Response,2274,50,2324,23,2301,0,0,8.0,0.6,0.98,2.5,0.719,0.01
OPS-102487,2026-04-22,South East,Estates Support,0,41,41,41,0,0,0,1.6,0.957,0.978,4.6,0.685,1.0
OPS-102488,2026-04-22,South East,Workplace Projects,762,21,783,28,755,0,0,8.0,0.6,1.0,2.5,0.713,0.036
OPS-102489,2026-04-22,Wales,Workplace Services,1309,50,1359,27,1332,0,0,8.0,0.6,0.988,2.5,0.703,0.02
OPS-102490,2026-04-22,Wales,Facilities Response,1376,23,1399,24,1375,0,0,8.0,0.6,0.996,2.5,0.772,0.017
OPS-102491,2026-04-22,Wales,Estates Support,908,46,954,27,927,0,0,8.0,0.6,0.995,2.5,0.727,0.028
OPS-102492,2026-04-22,Wales,Workplace Projects,0,23,23,23,0,0,0,2.0,0.958,0.973,4.4,0.762,1.0
OPS-102493,2026-04-23,Scotland,Workplace Services,360,39,399,45,354,0,0,8.0,0.6,0.992,2.5,0.786,0.113
OPS-102494,2026-04-23,Scotland,Facilities Response,0,36,36,36,0,0,0,1.3,0.99,0.998,4.5,0.732,1.0
OPS-102495,2026-04-23,Scotland,Estates Support,634,54,688,41,647,0,0,8.0,0.6,0.983,2.5,0.786,0.06
OPS-102496,2026-04-23,Scotland,Workplace Projects,0,27,27,27,0,0,0,1.3,0.919,0.971,4.5,0.761,1.0
OPS-102497,2026-04-23,North East,Workplace Services,10,41,51,48,3,0,0,2.0,0.981,0.986,4.4,0.718,0.941
OPS-102498,2026-04-23,North East,Facilities Response,0,43,43,43,0,0,0,1.4,0.992,0.963,4.9,0.707,1.0
OPS-102499,2026-04-23,North East,Estates Support,1620,42,1662,23,1639,1,1,8.0,0.6,0.979,2.5,0.713,0.014
OPS-102500,2026-04-23,North East,Workplace Projects,73,25,98,30,68,0,0,6.9,0.6,0.999,2.5,0.655,0.306
OPS-102501,2026-04-23,North West,Workplace Services,678,46,724,36,688,0,0,8.0,0.6,0.994,2.5,0.787,0.05
OPS-102502,2026-04-23,North West,Facilities Response,1718,36,1754,21,1733,1,0,8.0,0.6,0.954,2.5,0.702,0.012
OPS-102503,2026-04-23,North West,Estates Support,1803,34,1837,22,1815,0,0,8.0,0.6,0.987,2.5,0.693,0.012
OPS-102504,2026-04-23,North West,Workplace Projects,0,30,30,30,0,0,0,0.9,0.969,0.968,4.8,0.702,1.0
OPS-102505,2026-04-23,Midlands,Workplace Services,7,38,45,43,2,0,0,1.4,0.952,1.0,4.5,0.67,0.956
OPS-102506,2026-04-23,Midlands,Facilities Response,746,56,802,33,769,0,0,8.0,0.6,0.938,2.5,0.684,0.041
OPS-102507,2026-04-23,Midlands,Estates Support,582,39,621,33,588,1,1,8.0,0.6,0.946,2.5,0.768,0.053
OPS-102508,2026-04-23,Midlands,Workplace Projects,6,39,45,35,10,0,0,2.3,0.872,0.979,4.2,0.722,0.778
OPS-102509,2026-04-23,South West,Workplace Services,1327,39,1366,26,1340,0,0,8.0,0.6,0.99,2.5,0.768,0.019
OPS-102510,2026-04-23,South West,Facilities Response,0,33,33,33,0,0,0,1.2,0.961,0.993,4.6,0.641,1.0
OPS-102511,2026-04-23,South West,Estates Support,0,41,41,41,0,0,0,1.8,0.965,0.984,4.4,0.786,1.0
OPS-102512,2026-04-23,South West,Workplace Projects,0,30,30,30,0,0,0,1.4,0.988,0.976,4.7,0.792,1.0
OPS-102513,2026-04-23,South East,Workplace Services,0,43,43,43,0,0,0,1.7,0.933,0.986,4.7,0.702,1.0
OPS-102514,2026-04-23,South East,Facilities Response,2301,51,2352,23,2329,0,0,8.0,0.6,0.965,2.5,0.719,0.01
OPS-102515,2026-04-23,South East,Estates Support,0,36,36,36,0,0,0,2.1,0.973,0.983,4.5,0.685,1.0
OPS-102516,2026-04-23,South East,Workplace Projects,755,32,787,25,762,0,0,8.0,0.6,0.979,2.5,0.713,0.032
OPS-102517,2026-04-23,Wales,Workplace Services,1332,33,1365,28,1337,0,0,8.0,0.6,0.967,2.5,0.703,0.021
OPS-102518,2026-04-23,Wales,Facilities Response,1375,42,1417,22,1395,0,0,8.0,0.6,0.985,2.5,0.772,0.016
OPS-102519,2026-04-23,Wales,Estates Support,927,25,952,27,925,0,0,8.0,0.6,0.973,2.5,0.727,0.028
OPS-102520,2026-04-23,Wales,Workplace Projects,0,34,34,34,0,0,0,0.9,1.0,0.989,4.6,0.762,1.0
OPS-102521,2026-04-24,Scotland,Workplace Services,354,41,395,39,356,0,0,8.0,0.6,0.991,2.5,0.786,0.099
OPS-102522,2026-04-24,Scotland,Facilities Response,0,42,42,42,0,0,0,1.1,0.962,0.981,4.3,0.732,1.0
OPS-102523,2026-04-24,Scotland,Estates Support,647,43,690,34,656,0,0,8.0,0.6,0.977,2.5,0.786,0.049
OPS-102524,2026-04-24,Scotland,Workplace Projects,0,31,31,31,0,0,0,1.6,0.926,0.952,4.4,0.761,1.0
OPS-102525,2026-04-24,North East,Workplace Services,3,31,34,34,0,0,0,2.1,0.982,0.972,4.7,0.718,1.0
OPS-102526,2026-04-24,North East,Facilities Response,0,41,41,41,0,0,0,1.7,0.965,0.985,4.7,0.707,1.0
OPS-102527,2026-04-24,North East,Estates Support,1639,43,1682,24,1658,0,0,8.0,0.6,1.0,2.5,0.713,0.014
OPS-102528,2026-04-24,North East,Workplace Projects,68,35,103,28,75,0,0,7.7,0.6,1.0,2.5,0.655,0.272
OPS-102529,2026-04-24,North West,Workplace Services,688,38,726,39,687,0,0,8.0,0.6,0.994,2.5,0.787,0.054
OPS-102530,2026-04-24,North West,Facilities Response,1733,41,1774,21,1753,0,0,8.0,0.6,0.968,2.5,0.702,0.012
OPS-102531,2026-04-24,North West,Estates Support,1815,36,1851,26,1825,0,0,8.0,0.6,1.0,2.5,0.693,0.014
OPS-102532,2026-04-24,North West,Workplace Projects,0,40,40,40,0,0,0,1.2,1.0,0.998,4.5,0.702,1.0
OPS-102533,2026-04-24,Midlands,Workplace Services,2,33,35,35,0,0,0,0.8,0.932,1.0,4.4,0.67,1.0
OPS-102534,2026-04-24,Midlands,Facilities Response,769,33,802,31,771,0,0,8.0,0.6,0.986,2.5,0.684,0.039
OPS-102535,2026-04-24,Midlands,Estates Support,588,46,634,38,596,0,0,8.0,0.6,0.968,2.5,0.768,0.06
OPS-102536,2026-04-24,Midlands,Workplace Projects,10,35,45,36,9,1,0,2.6,0.923,0.988,4.1,0.722,0.8
OPS-102537,2026-04-24,South West,Workplace Services,1340,34,1374,26,1348,0,0,8.0,0.6,0.96,2.5,0.768,0.019
OPS-102538,2026-04-24,South West,Facilities Response,0,28,28,28,0,0,0,1.5,1.0,0.988,4.7,0.641,1.0
OPS-102539,2026-04-24,South West,Estates Support,0,33,33,33,0,1,0,1.9,0.966,0.959,4.4,0.786,1.0
OPS-102540,2026-04-24,South West,Workplace Projects,0,28,28,28,0,0,0,1.7,1.0,1.0,4.6,0.792,1.0
OPS-102541,2026-04-24,South East,Workplace Services,0,52,52,47,5,0,0,1.6,0.929,0.952,4.4,0.702,0.904
OPS-102542,2026-04-24,South East,Facilities Response,2329,39,2368,21,2347,0,0,8.0,0.6,0.944,2.5,0.719,0.009
OPS-102543,2026-04-24,South East,Estates Support,0,44,44,44,0,0,0,1.2,0.953,0.965,4.6,0.685,1.0
OPS-102544,2026-04-24,South East,Workplace Projects,762,21,783,25,758,0,0,8.0,0.6,0.983,2.5,0.713,0.032
OPS-102545,2026-04-24,Wales,Workplace Services,1337,43,1380,29,1351,0,0,8.0,0.6,0.985,2.5,0.703,0.021
OPS-102546,2026-04-24,Wales,Facilities Response,1395,34,1429,21,1408,0,0,8.0,0.6,0.986,2.5,0.772,0.015
OPS-102547,2026-04-24,Wales,Estates Support,925,35,960,28,932,0,0,8.0,0.6,0.96,2.5,0.727,0.029
OPS-102548,2026-04-24,Wales,Workplace Projects,0,18,18,18,0,2,0,1.5,0.91,0.967,4.6,0.762,1.0
OPS-102549,2026-04-25,Scotland,Workplace Services,356,62,418,39,379,0,0,8.0,0.6,0.99,2.5,0.786,0.093
OPS-102550,2026-04-25,Scotland,Facilities Response,0,34,34,34,0,0,0,1.3,0.971,0.961,4.9,0.732,1.0
OPS-102551,2026-04-25,Scotland,Estates Support,656,54,710,32,678,0,0,8.0,0.6,0.975,2.5,0.786,0.045
OPS-102552,2026-04-25,Scotland,Workplace Projects,0,24,24,24,0,0,0,1.2,0.948,0.979,4.5,0.761,1.0
OPS-102553,2026-04-25,North East,Workplace Services,0,43,43,43,0,0,0,1.6,0.976,0.987,4.8,0.718,1.0
OPS-102554,2026-04-25,North East,Facilities Response,0,48,48,48,0,0,0,1.9,0.974,0.982,4.6,0.707,1.0
OPS-102555,2026-04-25,North East,Estates Support,1658,44,1702,23,1679,0,0,8.0,0.6,0.99,2.5,0.713,0.014
OPS-102556,2026-04-25,North East,Workplace Projects,75,32,107,24,83,0,0,8.0,0.6,0.977,2.5,0.655,0.224
OPS-102557,2026-04-25,North West,Workplace Services,687,49,736,35,701,0,0,8.0,0.6,0.99,2.5,0.787,0.048
OPS-102558,2026-04-25,North West,Facilities Response,1753,42,1795,27,1768,0,0,8.0,0.6,0.985,2.5,0.702,0.015
OPS-102559,2026-04-25,North West,Estates Support,1825,34,1859,28,1831,0,0,8.0,0.6,1.0,2.5,0.693,0.015
OPS-102560,2026-04-25,North West,Workplace Projects,0,42,42,42,0,0,0,1.2,0.928,0.977,4.6,0.702,1.0
OPS-102561,2026-04-25,Midlands,Workplace Services,0,35,35,35,0,0,0,1.4,0.945,0.97,4.5,0.67,1.0
OPS-102562,2026-04-25,Midlands,Facilities Response,771,40,811,34,777,0,0,8.0,0.6,0.957,2.5,0.684,0.042
OPS-102563,2026-04-25,Midlands,Estates Support,596,48,644,36,608,0,0,8.0,0.6,0.991,2.5,0.768,0.056
OPS-102564,2026-04-25,Midlands,Workplace Projects,9,35,44,44,0,0,0,1.5,0.945,0.975,4.3,0.722,1.0
OPS-102565,2026-04-25,South West,Workplace Services,1348,49,1397,31,1366,0,0,8.0,0.6,0.97,2.5,0.768,0.022
OPS-102566,2026-04-25,South West,Facilities Response,0,26,26,26,0,0,0,1.5,0.963,0.983,4.7,0.641,1.0
OPS-102567,2026-04-25,South West,Estates Support,0,41,41,41,0,0,0,1.5,0.954,0.997,4.7,0.786,1.0
OPS-102568,2026-04-25,South West,Workplace Projects,0,18,18,18,0,0,0,1.1,0.922,1.0,4.5,0.792,1.0
OPS-102569,2026-04-25,South East,Workplace Services,5,76,81,51,30,0,0,3.5,0.814,0.97,3.8,0.702,0.63
OPS-102570,2026-04-25,South East,Facilities Response,2347,60,2407,25,2382,0,0,8.0,0.6,0.983,2.5,0.719,0.01
OPS-102571,2026-04-25,South East,Estates Support,0,36,36,36,0,0,0,1.8,0.939,0.98,4.8,0.685,1.0
OPS-102572,2026-04-25,South East,Workplace Projects,758,34,792,27,765,0,0,8.0,0.6,0.982,2.5,0.713,0.034
OPS-102573,2026-04-25,Wales,Workplace Services,1351,43,1394,31,1363,0,0,8.0,0.6,0.994,2.5,0.703,0.022
OPS-102574,2026-04-25,Wales,Facilities Response,1408,37,1445,29,1416,0,0,8.0,0.6,0.959,2.5,0.772,0.02
OPS-102575,2026-04-25,Wales,Estates Support,932,41,973,31,942,0,0,8.0,0.6,1.0,2.5,0.727,0.032
OPS-102576,2026-04-25,Wales,Workplace Projects,0,32,32,32,0,0,0,1.4,0.928,0.978,4.4,0.762,1.0
OPS-102577,2026-04-26,Scotland,Workplace Services,379,38,417,44,373,0,0,8.0,0.6,0.994,2.5,0.786,0.106
OPS-102578,2026-04-26,Scotland,Facilities Response,0,42,42,42,0,1,0,1.6,0.922,0.978,4.8,0.732,1.0
OPS-102579,2026-04-26,Scotland,Estates Support,678,55,733,32,701,0,0,8.0,0.6,0.964,2.5,0.786,0.044
OPS-102580,2026-04-26,Scotland,Workplace Projects,0,22,22,22,0,0,0,2.4,0.959,1.0,4.5,0.761,1.0
OPS-102581,2026-04-26,North East,Workplace Services,0,54,54,44,10,0,0,2.1,0.906,0.956,4.2,0.718,0.815
OPS-102582,2026-04-26,North East,Facilities Response,0,39,39,39,0,0,0,1.9,0.906,0.964,4.6,0.707,1.0
OPS-102583,2026-04-26,North East,Estates Support,1679,43,1722,23,1699,1,0,8.0,0.6,0.974,2.5,0.713,0.013
OPS-102584,2026-04-26,North East,Workplace Projects,83,27,110,28,82,0,0,8.0,0.6,1.0,2.5,0.655,0.255
OPS-102585,2026-04-26,North West,Workplace Services,701,43,744,31,713,1,0,8.0,0.6,0.952,2.5,0.787,0.042
OPS-102586,2026-04-26,North West,Facilities Response,1768,52,1820,25,1795,0,0,8.0,0.6,0.982,2.5,0.702,0.014
OPS-102587,2026-04-26,North West,Estates Support,1831,38,1869,24,1845,0,0,8.0,0.6,1.0,2.5,0.693,0.013
OPS-102588,2026-04-26,North West,Workplace Projects,0,25,25,25,0,0,0,1.5,0.97,1.0,4.5,0.702,1.0
OPS-102589,2026-04-26,Midlands,Workplace Services,0,24,24,24,0,0,0,1.8,0.975,0.941,4.5,0.67,1.0
OPS-102590,2026-04-26,Midlands,Facilities Response,777,38,815,40,775,0,0,8.0,0.6,1.0,2.5,0.684,0.049
OPS-102591,2026-04-26,Midlands,Estates Support,608,58,666,36,630,0,0,8.0,0.6,0.97,2.5,0.768,0.054
OPS-102592,2026-04-26,Midlands,Workplace Projects,0,37,37,37,0,0,0,1.4,0.964,0.976,4.6,0.722,1.0
OPS-102593,2026-04-26,South West,Workplace Services,1366,58,1424,26,1398,0,0,8.0,0.6,0.99,2.5,0.768,0.018
OPS-102594,2026-04-26,South West,Facilities Response,0,48,48,48,0,0,0,1.4,1.0,0.976,4.8,0.641,1.0
OPS-102595,2026-04-26,South West,Estates Support,0,42,42,42,0,0,0,1.2,0.959,0.98,4.4,0.786,1.0
OPS-102596,2026-04-26,South West,Workplace Projects,0,24,24,24,0,0,0,1.5,0.953,0.967,4.6,0.792,1.0
OPS-102597,2026-04-26,South East,Workplace Services,30,50,80,44,36,0,0,4.2,0.772,0.991,3.2,0.702,0.55
OPS-102598,2026-04-26,South East,Facilities Response,2382,36,2418,19,2399,0,0,8.0,0.6,1.0,2.5,0.719,0.008
OPS-102599,2026-04-26,South East,Estates Support,0,28,28,28,0,0,0,1.2,0.926,0.963,4.5,0.685,1.0
OPS-102600,2026-04-26,South East,Workplace Projects,765,25,790,27,763,0,0,8.0,0.6,1.0,2.5,0.713,0.034
OPS-102601,2026-04-26,Wales,Workplace Services,1363,44,1407,26,1381,0,0,8.0,0.6,0.945,2.5,0.703,0.018
OPS-102602,2026-04-26,Wales,Facilities Response,1416,38,1454,22,1432,0,0,8.0,0.6,1.0,2.5,0.772,0.015
OPS-102603,2026-04-26,Wales,Estates Support,942,41,983,25,958,0,0,8.0,0.6,0.963,2.5,0.727,0.025
OPS-102604,2026-04-26,Wales,Workplace Projects,0,29,29,29,0,0,0,1.3,0.957,0.955,4.3,0.762,1.0
OPS-102605,2026-04-27,Scotland,Workplace Services,373,39,412,40,372,1,0,8.0,0.6,0.982,2.5,0.786,0.097
OPS-102606,2026-04-27,Scotland,Facilities Response,0,21,21,21,0,0,0,1.0,0.977,0.984,4.7,0.732,1.0
OPS-102607,2026-04-27,Scotland,Estates Support,701,42,743,34,709,0,0,8.0,0.6,0.991,2.5,0.786,0.046
OPS-102608,2026-04-27,Scotland,Workplace Projects,0,25,25,25,0,0,0,1.3,0.963,0.992,4.7,0.761,1.0
OPS-102609,2026-04-27,North East,Workplace Services,10,44,54,40,14,0,0,3.0,0.85,0.973,4.2,0.718,0.741
OPS-102610,2026-04-27,North East,Facilities Response,0,52,52,50,2,0,0,1.8,0.954,0.99,4.3,0.707,0.962
